pKey,JobStartDate,JobEndDate,APINumber,StateNumber,CountyNumber,OperatorName,WellName,Latitude,Longitude,Projection,TVD,TotalBaseWaterVolume,TotalBaseNonWaterVolume,StateName,CountyName,FFVersion,FederalWell,IndianWell,Source,DTMOD
c4d41910-45ec-4280-8f9c-dafae35b1cfc,11/19/2013 12:00:00 AM,11/25/2013 12:00:00 AM,25083231640000,25,83,"Continental Resources, Inc",Toni HSL,47.8475234,-104.83037,NAD27,9710.0,2274151.0,0.0,Montana,Richland,2,False,False,,
32116b06-3ee3-4766-8b80-42afba92baeb,11/26/2013 12:00:00 PM,11/26/2013 5:15:00 PM,25083219860000,25,83,XTO Energy/ExxonMobil,Carda 31X-35,47.8809468895933,-104.834834887492,NAD27,9509.0,432894.0,0.0,Montana,Richland,2,False,False,,
22810dfa-3124-4cd4-838e-91a6a6fec972,11/20/2013 12:00:00 AM,11/27/2013 12:00:00 AM,25085219100000,25,85,"Continental Resources, Inc",Jar 1-28H,48.1498,-104.364,NAD27,10030.0,3708492.0,0.0,Montana,Roosevelt,2,False,False,,
58c85c84-b142-4a44-94c5-89da01a1c21d,11/27/2013 12:00:00 AM,11/30/2013 12:00:00 AM,25083231760000,25,83,"Continental Resources, Inc",Sterling 1-3H,47.867168,-105.03002,NAD27,8945.0,1207524.0,0.0,Montana,Richland,2,False,False,,
0bb1db43-238b-4cb0-ac7b-91294f507384,12/1/2013 12:00:00 AM,12/6/2013 12:00:00 AM,25083231800000,25,83,Oasis Petroleum,Matador Federal 2658 43-7H,48.0135306,-104.2761408,WGS84,10167.0,2562588.0,0.0,Montana,Richland,2,True,False,,
732a8a04-cf86-4950-b8c6-9b6fd1fc5278,12/5/2013 12:00:00 AM,12/17/2013 12:00:00 AM,25083231130000,25,83,True Oil LLC,Anvick 21-3-3-10H,47.953867,-104.215172,NAD83,10295.0,3117035.0,140545.0,Montana,Richland,2,False,False,,
b3848699-c6fe-45fe-9e28-e99c3c772dcd,12/4/2013 12:00:00 AM,12/18/2013 12:00:00 AM,25083231710000,25,83,"Continental Resources, Inc",Ardelle HSL,47.774911747,-104.658832244,NAD27,10091.0,3142465.0,0.0,Montana,Richland,2,False,False,,
3bcfd085-b68b-41d3-8bbe-c23c34bffdf2,12/14/2013 12:00:00 AM,12/18/2013 12:00:00 AM,25085219240000,25,85,Oasis Petroleum,Crocket 2958 42-21  #1H,48.2449528,-104.1849806,WGS84,10490.0,2132676.0,0.0,Montana,Roosevelt,2,False,False,,
a213b9c1-cd7c-401f-a186-75361cb00413,12/20/2013 12:00:00 AM,12/20/2013 12:00:00 AM,25083230570000,25,83,"Continental Resources, Inc",Toni 3-20H,47.8197931378719,-104.81924304171,NAD83,9705.0,1941324.0,,Montana,Richland,1,False,False,,
1faa2b34-ba32-48d1-8651-5a1cb8b1b44e,12/18/2013 12:00:00 AM,12/20/2013 12:00:00 AM,25085219230000,25,85,Oasis Petroleum,Bowie 2958 42-21 #1H,48.24495,-104.184775,WGS84,10420.0,1203.0,0.0,Montana,Roosevelt,2,False,False,,
c9451e54-c44b-4c94-8781-7a6eb303efcb,12/16/2013 1:13:52 PM,12/21/2013 2:35:31 PM,25083231400000,25,83,Whiting Petroleum,Iverson Brothers 31-1-1H,47.9536173,-104.2979574,NAD83,10395.0,2817031.0,0.0,Montana,Richland,2,False,False,,
ee11aed0-8d39-4046-babe-0596300e0391,1/11/2014 12:00:00 AM,1/11/2014 12:00:00 AM,25075215670000,25,75,"Denbury Onshore, LLC",BCU 57-15,45.0641644470745,-105.14813034207,NAD27,0.0,9991.0,0.0,Montana,Powder River,2,False,False,,
df41438a-0bd4-48da-8f31-efa9f729d15f,1/9/2014 12:00:00 AM,1/11/2014 12:00:00 AM,25083231330000,25,83,"Continental Resources, Inc",Snow 1-13H,47.73357,-104.72895,NAD27,10027.0,2608410.0,0.0,Montana,Richland,2,False,False,,
cd8f84eb-d4fb-4998-aaa4-9ffdf0e65fbe,1/9/2014 12:00:00 AM,1/12/2014 12:00:00 AM,25083231650000,25,83,XTO Energy/ExxonMobil,Headington Federal 43X-23A,47.990406,-104.985456,NAD83,8709.0,3064273.0,0.0,Montana,Richland,2,True,False,,
2256ac60-2a8e-46e6-a3f3-98aab8aee079,1/10/2014 12:00:00 AM,1/12/2014 12:00:00 AM,25083231760000,25,83,"Continental Resources, Inc",Sterling 1-3H,47.84879,-105.02977,NAD27,8920.0,397585.0,0.0,Montana,Richland,2,False,False,,
95a61f53-0222-4c40-8310-d87ba70a07f2,1/16/2014 12:00:00 AM,1/16/2014 12:00:00 AM,25109211960000,25,109,Interstate Explorations LLC,Morgan 5-1,46.94085,-104.1528,NAD27,11810.0,0.0,0.0,Montana,Wibaux,2,False,False,,
9393ccb4-bce6-40b0-97d9-043eaf9aa5b8,1/13/2014 12:00:00 AM,1/18/2014 12:00:00 AM,25083231630000,25,83,"Continental Resources, Inc",Joyce HSL,47.86686,-104.83062,NAD27,10013.0,1676934.0,0.0,Montana,Richland,2,False,False,,
5e2e5a37-7e33-4b21-b4e5-05c021e34a8d,1/19/2014 12:00:00 AM,1/22/2014 12:00:00 AM,25083231930000,25,83,"Continental Resources, Inc",Gilman 1-28H,47.70446,-104.7994,NAD27,10257.0,1112454.0,0.0,Montana,Richland,2,False,False,,
b1e30f3e-682d-4973-82ea-0ad17ae8cbd0,1/14/2014 12:00:00 AM,1/22/2014 12:00:00 AM,25085219380000,25,85,Oasis Petroleum,Miller Girls Federal 2758 42-7H,48.100175,-104.2806528,WGS84,10277.0,2698896.0,,Montana,Roosevelt,2,True,False,,
05d45fbe-afba-4f80-8fa5-e3ace32490a4,1/22/2014 2:51:02 AM,1/22/2014 11:32:20 AM,25083231830000,25,83,Whiting Petroleum,Mullin 21-24-2H,47.8263,-104.0901,NAD83,10434.0,3007640.0,0.0,Montana,Richland,2,False,False,,
c8525dbc-1259-405b-a8e4-15cb6a3ce189,1/18/2014 12:00:00 AM,1/23/2014 12:00:00 AM,25083231850000,25,83,Whiting Petroleum,Mullin 21-24-4H,47.82643699,-104.0930827,NAD83,10463.0,3037955.0,0.0,Montana,Richland,2,False,False,,
db43a20b-b308-4367-ab06-6520a2120b54,1/18/2014 12:00:00 AM,1/24/2014 12:00:00 AM,25083231840000,25,83,Whiting Petroleum,Mullin 21-24-3H,47.8325177,-104.09308,NAD83,10435.0,2699974.0,0.0,Montana,Richland,2,False,False,,
4791a149-2db6-488a-95b8-3c2ab89ceb7c,1/27/2014 12:00:00 AM,1/27/2014 12:00:00 AM,25109211960000,25,109,Interstate Explorations LLC,Morgan 5-1,46.940848,-104.152804,NAD27,11810.0,0.0,0.0,Montana,Wibaux,2,False,False,,
c125d8e5-9761-4dc1-8c32-ee0914ed6ce9,1/22/2014 12:00:00 AM,1/28/2014 12:00:00 AM,25083231960000,25,83,XTO Energy/ExxonMobil,P Q Farms 21X-28BXC,47.731822,-104.153353,NAD27,10168.0,3302418.0,0.0,Montana,Richland,2,False,False,,
96c5d6f4-9627-4352-90d6-5fcf946cf434,1/24/2014 12:00:00 AM,1/29/2014 12:00:00 AM,25085219390000,25,85,Oasis Petroleum,Coyote Federal 2758-43-8H,48.1012278,-104.2535861,WGS84,10247.0,2824198.0,,Montana,Roosevelt,2,True,False,,
73b511e4-7a5b-407e-8c54-5511715f0e1a,1/28/2014 12:00:00 AM,2/2/2014 12:00:00 AM,25083231950000,25,83,XTO Energy/ExxonMobil,P Q Farms 21X-28D,47.731826,-104.153108,NAD27,10176.0,3455004.0,0.0,Montana,Richland,2,False,False,,
3e0b1c7c-dbb6-484b-a123-d2c1e7f88826,1/24/2014 12:00:00 AM,2/2/2014 12:00:00 AM,25085219170000,25,85,"Continental Resources, Inc",Williams 1-12H,48.10558,-104.32915,NAD27,10156.0,3761352.0,0.0,Montana,Roosevelt,2,False,False,,
fae9f46a-d5f7-47ff-8c3e-8f2a32983ac5,2/4/2014 12:00:00 AM,2/4/2014 12:00:00 AM,25109211960000,25,109,Interstate Explorations LLC,Morgan 5-1,46.940848,-104.152804,NAD27,11810.0,0.0,0.0,Montana,Wibaux,2,False,False,,
a4eefb8b-55fc-4a04-ab7a-b110fa888856,2/15/2014 12:00:00 AM,2/15/2014 12:00:00 AM,25109211970000,25,109,Interstate Explorations LLC,Nelson 16-1,46.93481,-104.13823,NAD27,11765.0,0.0,0.0,Montana,Wibaux,2,False,False,,
67cf2742-d22b-4f04-b228-bf2b6b7b3723,2/16/2014 12:00:00 AM,2/21/2014 12:00:00 AM,25083231940000,25,83,"Continental Resources, Inc",Harris 1-20H,47.9883,-104.86939,NAD27,9191.0,1761606.0,0.0,Montana,Richland,2,False,False,,
b94d61d1-56ba-475e-b77b-4d5daa1d10c0,2/16/2014 12:00:00 AM,2/21/2014 12:00:00 AM,25083231940000,25,83,"Continental Resources, Inc",Harris 1-20H,47.9883,-104.86939,NAD27,9191.0,1761606.0,0.0,Montana,Richland,2,False,False,,
1f51c6bc-a8e3-4fd7-ac8d-4e228d8ccec4,2/25/2014 12:00:00 AM,2/25/2014 12:00:00 AM,25021211950000,25,21,Interstate Explorations LLC,MBA Consultants # 1-1,47.36613,-104.55836,NAD27,12000.0,54687.0,0.0,Montana,Dawson,2,False,False,,
4cabb857-e3e3-4aef-b2ec-9ac7e9ced69f,2/3/2014 12:00:00 AM,2/25/2014 12:00:00 AM,25083231430000,25,83,"Continental Resources, Inc",Edgar 2-27H,47.95583,-104.99049,NAD27,8851.0,2510172.0,0.0,Montana,Richland,2,False,False,,
e498b275-7450-48fb-8298-328712dfcf20,2/25/2014 12:00:00 AM,3/9/2014 12:00:00 AM,25083231230000,25,83,"Continental Resources, Inc",Rognas-Barbara HSU,47.91109,-104.6126,NAD27,10031.0,2312646.0,0.0,Montana,Richland,2,False,False,,
0317975f-8e92-4ef8-8112-a9b2d388c257,3/17/2014 12:00:00 AM,3/17/2014 12:00:00 AM,25109211970000,25,109,Interstate Explorations LLC,Nelson 16-1,46.93481,-104.13823,NAD27,11765.0,0.0,0.0,Montana,Wibaux,2,False,False,,
5362284b-4f17-4304-acbb-883cb79c3f43,3/11/2014 12:00:00 AM,3/18/2014 12:00:00 AM,25083231560000,25,83,"Continental Resources, Inc",Charlotte Federal 3-11H,47.9131,-104.96528,NAD27,9113.0,2311764.0,0.0,Montana,Richland,2,False,False,,
adf6dea7-e4fb-4e1e-88c4-1de585bc6968,3/13/2014 12:00:00 AM,3/18/2014 12:00:00 AM,25085219180000,25,85,"Continental Resources, Inc",Gehringer 1-13H,48.18577,-104.17276,NAD27,10310.0,2182215.0,0.0,Montana,Roosevelt,2,False,False,,
ab9644de-4c9a-4010-aa72-d779591d2e96,3/15/2014 12:00:00 AM,3/19/2014 12:00:00 AM,25083232000000,25,83,Whiting Petroleum,Skov 31-28-3H,47.534492,-104.060904,NAD83,10472.0,2697535.0,0.0,Montana,Richland,2,False,False,,
db1c7425-87b5-45c5-81da-cf151d7abe02,3/19/2014 12:00:00 AM,3/23/2014 12:00:00 AM,25083231980000,25,83,"Continental Resources, Inc",Whiteman 1-14H,47.84814,-105.0137,NAD27,8974.0,1101618.0,0.0,Montana,Richland,2,False,False,,
41687ef2-159d-4f5d-9c93-35fd5deb07e4,3/20/2014 12:00:00 AM,3/25/2014 12:00:00 AM,25083231300000,25,83,"Continental Resources, Inc",Mona 1-29H,47.97464,-104.763628,NAD27,9388.0,2369518.0,0.0,Montana,Richland,2,False,False,,
708d2839-342a-4dfa-9433-c021bfa9f968,3/25/2014 12:00:00 AM,3/30/2014 12:00:00 AM,25083232070000,25,83,"Continental Resources, Inc",Marla AHSL,47.77536,-104.63686,NAD27,10326.0,2472036.0,0.0,Montana,Richland,2,False,False,,
e7e93b8d-2ad5-4c93-84b1-fdfe026d8fd9,3/31/2014 9:39:11 AM,3/31/2014 9:55:37 AM,25083231990000,25,83,Whiting Petroleum,Skov 31-28-2H,47.896111,-104.10306,NAD83,0.0,2642206.0,0.0,Montana,Richland,2,False,False,,
36e33210-1936-4be9-8ca2-83d7557136a3,3/13/2014 12:00:00 AM,3/31/2014 11:00:00 AM,25083232010000,25,83,Whiting Petroleum,Skov 31-28-4H,47.896113,-104.103057,NAD83,10432.0,2776358.0,0.0,Montana,Richland,2,False,False,,
c8b6cf49-40cc-42f1-bac3-53635fdfac08,4/6/2014 12:00:00 AM,4/6/2014 12:00:00 AM,25109211970000,25,109,Interstate Explorations LLC,Nelson 16-1,46.93481,-104.13823,NAD27,11765.0,0.0,0.0,Montana,Wibaux,2,False,False,,
95bb0547-1b35-4e1b-8c8e-6c21c006049f,4/9/2014 12:00:00 AM,4/9/2014 12:00:00 AM,25083226590000,25,83,SM Energy,Johnson 14-31H,47.791962,-104.328116,NAD83,10400.0,704327.0,0.0,Montana,Richland,2,False,False,,
55901263-e05f-4312-9935-0859a3614917,4/2/2014 12:00:00 AM,4/9/2014 12:00:00 AM,25083231820000,25,83,"Continental Resources, Inc",Melvin 4-3H,47.80483,-104.64391,NAD27,10208.0,3433962.0,0.0,Montana,Richland,2,False,False,,
207e7ba1-3531-4fe5-89dd-67c03c16d6a4,4/7/2014 12:00:00 AM,4/9/2014 12:00:00 AM,25085219400000,25,85,Oasis Petroleum,Daisy May 2758 31-28H,48.0627,-104.2463,NAD27,10194.0,2797383.0,0.0,Montana,Roosevelt,2,False,False,,
bc90e842-61f4-4639-b4c5-8965bc5768b7,4/10/2014 12:00:00 AM,4/10/2014 12:00:00 AM,25083221900000,25,83,SM Energy,Larson 14-26H,47.718965,-104.369053,NAD83,10500.0,596148.0,0.0,Montana,Richland,2,False,False,,
48bc4f29-6607-4a87-9d37-81e21e151868,4/11/2014 12:00:00 AM,4/11/2014 12:00:00 AM,25083221680000,25,83,SM Energy,Nevins 15-19H,47.733903,-104.452749,NAD83,10580.0,764308.0,0.0,Montana,Richland,2,False,False,,
c2dc7850-a95e-4f55-8d02-818a16c8d18d,4/11/2014 12:00:00 AM,4/11/2014 12:00:00 AM,25083232340000,25,83,Kraken Operating LLC,George 29 #1H,47.968783,-105.171111,NAD27,8141.0,1550946.0,26871.0,Montana,Richland,2,False,False,,
850bddcf-e56c-4755-b1c6-06f5b21382de,4/19/2014 12:00:00 AM,4/20/2014 12:00:00 AM,25085219280000,25,85,Oasis Petroleum,Faye Federal 2759 43-19H,48.071928,-104.145575,NAD83,10360.0,2753641.0,,Montana,Roosevelt,2,False,False,,
382abf89-a01f-482e-af76-74df82e997c4,4/15/2014 12:00:00 AM,4/21/2014 12:00:00 AM,25083232020000,25,83,"Continental Resources, Inc",Stoney Butte 4-17H,47.74758,-104.56267,NAD27,10377.0,2510747.0,0.0,Montana,Richland,2,False,False,,
0e1303c7-00a2-4b55-8ccf-334ea444d804,4/24/2014 12:00:00 AM,4/24/2014 12:00:00 AM,25083223960000,25,83,SM Energy,Simard Farms 2-22H,47.6576457928,-104.2582444834,NAD83,10780.0,508127.0,0.0,Montana,Richland,2,False,False,,
96d9a1ac-43c8-49e2-ab92-17d7363164e3,4/24/2014 12:00:00 AM,5/5/2014 12:00:00 AM,25083231910000,25,83,"Continental Resources, Inc",Barbara 3-28H,47.91176,-104.61909,NAD27,9906.0,2631636.0,0.0,Montana,Richland,2,False,False,,
5a05adaa-ef7e-4b51-8a34-57c9107d1d28,4/24/2014 12:00:00 AM,5/5/2014 12:00:00 AM,25083231910000,25,83,"Continental Resources, Inc",Barbara 3-28H,47.91176,-104.61909,NAD27,9906.0,2631636.0,0.0,Montana,Richland,2,False,False,,
20243979-e932-447f-98d2-edfbad523ec9,5/4/2014 12:00:00 AM,5/5/2014 12:00:00 AM,25085219300000,25,85,Oasis Petroleum,Sage Brush 2758 41-9 2B,48.100158,-104.242903,WGS84,10233.0,2632056.0,,Montana,Roosevelt,2,False,False,,
4a50dcdc-9986-4830-a13f-ea24f51c45d8,5/2/2014 12:00:00 AM,5/6/2014 12:00:00 AM,25083232170000,25,83,"Continental Resources, Inc",Hazel 2-18H,47.7538,-104.8383,NAD27,9680.0,1550792.0,0.0,Montana,Richland,2,False,False,,
49e5b738-1007-4471-afbd-787b164f9e45,5/6/2014 12:00:00 PM,5/6/2014 12:00:00 PM,25027212620000,25,27,WPX Energy,BUNKER HILL 15-17-21-1,47.0471407,-109.5777105,NAD27,2617.0,32826.0,0.0,Montana,Fergus,2,False,False,,
457f652a-ce55-43cc-82e8-ff85241c4529,5/6/2014 12:00:00 AM,5/7/2014 12:00:00 AM,25085219320000,25,85,Oasis Petroleum,Sage Brush 2758 41-9 4B,48.100158,-104.2424944,WGS84,10264.0,2559421.0,,Montana,Roosevelt,2,False,False,,
d5fd14a4-1fe2-41dd-88d4-694e66ffeed6,5/8/2014 12:00:00 AM,5/11/2014 12:00:00 AM,25085219310000,25,85,Oasis Petroleum,Sage Brush 2758 41-9 3T,48.100158,-104.2427,NAD83,10271.0,2686794.0,,Montana,Roosevelt,2,False,False,,
1592c802-c30a-4617-bf28-d8ef5f858244,5/6/2014 12:00:00 AM,5/13/2014 12:00:00 AM,25083231920000,25,83,"Continental Resources, Inc",Barbara 4-28H,47.90936,-104.62466,NAD27,9909.0,2200632.0,0.0,Montana,Richland,2,False,False,,
4705af10-b3b0-4032-b212-18ce7073e38c,5/7/2014 12:00:00 AM,5/13/2014 12:00:00 AM,25083232260000,25,83,"Continental Resources, Inc",Boles 2-33H,47.8453,-104.6228,NAD27,9900.0,2577965.0,0.0,Montana,Richland,2,False,False,,
67ea6e85-1c88-42c7-9aa4-d698ccf1c163,5/7/2014 12:00:00 AM,5/13/2014 12:00:00 AM,25083232270000,25,83,"Continental Resources, Inc",Boles 3-33H,47.88135,-104.61608,NAD27,9900.0,2576426.0,0.0,Montana,Richland,2,False,False,,
3c67b9e3-0cbc-44b2-99e0-2bcf12f22ff4,4/10/2014 12:00:00 AM,5/15/2014 12:00:00 AM,25083232030000,25,83,"Continental Resources, Inc",Stoney Butte 5-17H,47.776,-104.56338,NAD27,10379.0,13027421.0,0.0,Montana,Richland,2,False,False,,
9cac6e04-a739-458f-ae8f-bdb29b75ea57,5/9/2014 9:28:00 PM,5/16/2014 10:03:00 AM,25085219200000,25,85,"Continental Resources, Inc",Briske 1-20H,48.251729,-104.205641,NAD83,10328.0,10028880.0,0.0,Montana,Roosevelt,2,False,False,,
89a66494-1fec-4f24-b008-b71ee97d984c,5/15/2014 12:00:00 AM,5/20/2014 12:00:00 AM,25083232090000,25,83,"Continental Resources, Inc",Colleen 1-29H,47.9764,-104.6444,NAD27,9900.0,3567282.0,0.0,Montana,Richland,2,False,False,,
d43737bd-f694-4ed4-b18b-527266d5b301,5/20/2014 12:00:00 AM,5/23/2014 12:00:00 AM,25083232100000,25,83,"Continental Resources, Inc",Colleen 2-29H,47.9726,-104.63508,NAD27,9900.0,3510030.0,0.0,Montana,Richland,2,False,False,,
e950ea5c-2a49-4edf-86f6-dd4570c2695e,5/23/2014 12:00:00 PM,5/23/2014 12:00:00 PM,25027212640000,25,27,WPX Energy,CONCORD 14-17-10-1,46.989422,-109.551707,NAD27,2455.0,37593.0,0.0,Montana,Fergus,2,False,False,,
d8c2dffc-b46e-4b7f-9634-c97566a087ed,5/26/2014 12:00:00 AM,5/26/2014 12:00:00 AM,25109212000000,25,109,Interstate Explorations LLC,Michels #2-1,46.91554,-104.10103,NAD27,11860.0,0.0,0.0,Montana,Wibaux,2,False,False,,
bfa6b43f-5629-4e91-a41a-31d52f60ee6b,5/24/2014 12:00:00 AM,5/29/2014 12:00:00 AM,25083230870000,25,83,"Continental Resources, Inc",Babka Federal 2-12H,47.86807,-104.98115,NAD27,9110.0,1389696.0,0.0,Montana,Richland,2,False,False,,
7fbebefb-c18e-4e20-8ac6-682d01efe37b,5/24/2014 12:00:00 AM,5/29/2014 12:00:00 AM,25083232190000,25,83,"Continental Resources, Inc",Amestoy 2-6H,47.9475,-104.7954,NAD27,9400.0,2385987.0,0.0,Montana,Richland,2,False,False,,
613134eb-cf34-4c04-bb02-69703d61bda6,5/31/2014 1:14:49 AM,5/31/2014 1:15:41 AM,25083232110000,25,83,Whiting Petroleum,Sundheim 21-3-2H,47.86704,-104.1358169,NAD83,0.0,1700790.0,0.0,Montana,Richland,2,False,False,,
50627791-bdec-4562-bb81-26f5fbd612e4,5/31/2014 1:19:48 AM,5/31/2014 1:34:59 AM,25083232120000,25,83,Whiting Petroleum,Sundheim 21-3-3H,47.867041,-104.13563,NAD83,0.0,1589233.0,0.0,Montana,Richland,2,False,False,,
8d7699c2-6443-4493-a6eb-ec06a89b2205,5/31/2014 1:48:46 AM,5/31/2014 1:49:56 AM,25083232130000,25,83,Whiting Petroleum,Sundheim 21-3-4H,47.867042,-104.135455707325,NAD83,0.0,266156.0,0.0,Montana,Richland,2,False,False,,
4f8f9199-6303-4eba-9ea0-939d2d842a40,5/26/2014 12:00:00 AM,6/2/2014 12:00:00 AM,25085218520000,25,85,Statoil Oil & Gas LP,SNYDER 1-12  #1H,48.214763841,-104.304889869,NAD27,10073.0,7176586.0,1714864.0,Montana,Roosevelt,2,True,False,,
76d219ac-f0a6-4e36-8617-6c026465415d,6/2/2014 12:00:00 AM,6/2/2014 12:00:00 AM,25109212000000,25,109,Interstate Explorations LLC,Michels #2-1,46.91554,-104.10103,NAD83,11860.0,0.0,0.0,Montana,Wibaux,2,False,False,,
bd0d23b8-8536-4d30-a2c4-01998c325ad6,6/1/2014 12:00:00 AM,6/5/2014 12:00:00 AM,25083231970000,25,83,"Continental Resources, Inc",David HSL,47.89664,-104.65531,NAD27,9748.0,8143086.0,0.0,Montana,Richland,2,False,False,,
4e592bb0-46e4-461b-a3c5-03d7fc02a151,5/31/2014 12:00:00 AM,6/7/2014 12:00:00 AM,25085219270000,25,85,"Continental Resources, Inc",Manush 1-12H,48.2801,-104.1187,NAD27,10500.0,4210455.0,0.0,Montana,Roosevelt,2,False,False,,
5c910d7e-0eb4-4bf6-920f-e0832da18182,6/11/2014 12:00:00 AM,6/11/2014 12:00:00 AM,25109212000000,25,109,Interstate Explorations LLC,Michels #2-1,46.91554,-104.10103,NAD83,11860.0,0.0,0.0,Montana,Wibaux,2,False,False,,
b2986f32-6610-4ecb-bb62-79d1877828a5,6/9/2014 12:00:00 AM,6/15/2014 12:00:00 AM,25083231900000,25,83,"Continental Resources, Inc",David 3-17H,47.89691,-104.64512,NAD27,9818.0,2596377.0,0.0,Montana,Richland,2,False,False,,
338d458b-5243-4374-a844-d081e81fba34,6/17/2014 12:00:00 AM,6/17/2014 12:00:00 AM,25109211970000,25,109,Interstate Explorations LLC,Morgan 5-1,46.940848,-104.1528,NAD27,11810.0,0.0,0.0,Montana,Wibaux,2,False,False,,
ea73b448-78d7-4375-ba8e-7e9d4214d205,6/11/2014 12:00:00 AM,6/18/2014 12:00:00 AM,25083230590000,25,83,Statoil Oil & Gas LP,Sundheim 26-35 2H,47.895292,-104.056269,NAD83,10440.0,3187765.0,0.0,Montana,Richland,2,False,False,,
21e88982-d649-4a9d-84fc-a0d340ba8aa9,6/18/2014 12:22:39 PM,6/18/2014 12:23:07 PM,25083232200000,25,83,Whiting Petroleum,Watts 42-21-2H,47.82946,-104.14593,NAD83,0.0,7333810.0,0.0,Montana,Richland,2,False,False,,
88efdd2f-3e99-483f-8ff9-342ab8894514,6/18/2014 12:29:17 PM,6/18/2014 12:52:40 PM,25083232210000,25,83,Whiting Petroleum,Watts 42-21-3H,47.82947,-104.14574,NAD83,0.0,2994114.0,0.0,Montana,Richland,2,False,False,,
29d20f96-cc59-49f5-80c3-3ce9ccfa29bf,6/18/2014 1:03:39 PM,6/18/2014 1:13:17 PM,25083232220000,25,83,Whiting Petroleum,Watts 42-21-4H,47.829483,-104.14569,NAD83,0.0,7125820.0,0.0,Montana,Richland,2,False,False,,
582022ac-c32f-400e-81ec-5d6bb97652ad,6/16/2014 12:00:00 AM,6/19/2014 12:00:00 AM,25083232330000,25,83,Kraken Operating LLC,Three C 7 #1H,48.028128,-105.178358,NAD27,7863.0,1747046.0,0.0,Montana,Richland,2,False,False,,
07901f99-0c56-413d-b6ee-6ad558c87dc1,6/7/2014 12:00:00 AM,6/22/2014 12:00:00 AM,25085219330000,25,85,Oasis Petroleum,Signal Butte Federal 2758 44-9 2B,48.100033,-104.227244,NAD83,10300.0,9235106.0,,Montana,Roosevelt,2,True,False,,
d90a3a4c-56a2-4d78-8a46-b1a9302a7264,6/7/2014 12:00:00 AM,6/22/2014 12:00:00 AM,25085219340000,25,85,Oasis Petroleum,Signal Butte Federal 2758 44-9 3B,48.100033,-104.227447,NAD83,10267.0,2623895.0,,Montana,Roosevelt,2,True,False,,
0fce9f58-ecfd-4524-848f-e326d4c8568b,6/16/2014 12:00:00 AM,6/25/2014 12:00:00 AM,25083232450000,25,83,"Continental Resources, Inc",Dodger 1-36H,48.04166,-104.93927,NAD27,9800.0,8795598.0,0.0,Montana,Richland,2,False,False,,
a54cc8b8-02dd-47f7-a19c-cce5eff10bdd,6/22/2014 3:03:26 PM,6/25/2014 9:15:08 AM,25083232140000,25,83,Whiting Petroleum,Sundheim 21-27-2H,47.89585,-104.21687,NAD83,10476.0,2662626.0,0.0,Montana,Richland,2,False,False,,
d4eecd18-0f49-45d9-977a-a147cd495b42,6/26/2014 12:00:00 AM,6/26/2014 12:00:00 AM,25021211950000,25,21,Interstate Explorations LLC,MBA Consultants #1-1,47.36613,-104.55836,NAD83,12000.0,0.0,0.0,Montana,Dawson,2,False,False,,
551e04b3-68c0-4e4a-9d4c-1ff1b59a1e68,6/21/2014 12:00:00 AM,6/29/2014 12:00:00 AM,25083232350000,25,83,"Continental Resources, Inc",Marla 4-2H,47.7828,-104.6245,NAD27,10300.0,2920107.0,0.0,Montana,Richland,2,False,False,,
64c03cb5-144d-4f8c-a1ec-479c8c7fbff0,6/25/2014 12:00:00 AM,6/29/2014 12:00:00 AM,25083232360000,25,83,"Continental Resources, Inc",Marla 5-2H,47.77619,-104.62217,NAD27,10300.0,3075044.0,0.0,Montana,Richland,2,False,False,,
5c0d154f-0123-49b7-9ff4-4f8fd4e9aaff,6/25/2014 9:01:40 PM,6/30/2014 7:07:57 AM,25083232150000,25,83,Whiting Petroleum,Sundheim 21-27-3H,47.895603,-104.216874,NAD83,10786.0,2731332.0,0.0,Montana,Richland,2,False,False,,
c70f29be-39b8-45dc-ac16-641db4cc343a,7/2/2014 12:00:00 PM,7/2/2014 12:00:00 PM,25045210260000,25,45,WPX Energy,YORKTOWN 14-14-20-1,46.960065,-109.978381,NAD83,3300.0,70034.0,0.0,Montana,Judith Basin,2,False,False,,
314643a4-ada7-4812-8521-7a90982ce309,6/29/2014 12:00:00 AM,7/5/2014 12:00:00 AM,25083232370000,25,83,"Continental Resources, Inc",Marla 6-2H,47.77619,-104.62235,NAD27,10300.0,3134406.0,0.0,Montana,Richland,2,False,False,,
0c6ca3a5-0ca7-4800-9a00-97bff0742952,7/7/2014 12:00:00 AM,7/8/2014 12:00:00 AM,25083216450000,25,83,SM Energy,McChesney 2HR,47.683386,-104.332898,NAD27,10244.0,70083.0,0.0,Montana,Richland,2,False,False,,
e96c2296-d00b-4e17-92fe-7e8567420883,7/9/2014 12:00:00 AM,7/9/2014 12:00:00 AM,25083226920000,25,83,SM Energy,DYNNESON 4-32H,47.803367,-104.310264,NAD83,10514.0,288606.0,0.0,Montana,Richland,2,False,False,,
5063440a-f2ec-4771-8f61-e099b4ae25c8,7/6/2014 12:42:12 AM,7/9/2014 1:40:05 PM,25083232160000,25,83,Whiting Petroleum,Sundheim 21-27-4H,47.89573,-104.2168744,NAD83,10475.0,3298439.0,0.0,Montana,Richland,2,False,False,,
